standard_job,standard_category,month,month_index,skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
测试工程师,测试质量,2026-04,17,Prompt设计,new,先上升后下降,1,0.1672,0
测试工程师,测试质量,2026-05,18,Prompt设计,new,先上升后下降,1,0.1636,0
测试工程师,测试质量,2026-06,19,Prompt设计,new,先上升后下降,2,0.1532,0
测试工程师,测试质量,2026-07,20,Prompt设计,new,先上升后下降,0,0.0000,0
测试工程师,测试质量,2024-12,1,Transformer,new,后期突增,3,0.0424,0
测试工程师,测试质量,2025-01,2,Transformer,new,后期突增,3,0.0592,0
测试工程师,测试质量,2025-02,3,Transformer,new,后期突增,2,0.0584,0
测试工程师,测试质量,2025-03,4,Transformer,new,后期突增,3,0.0535,0
测试工程师,测试质量,2025-04,5,Transformer,new,后期突增,2,0.0604,0
测试工程师,测试质量,2025-05,6,Transformer,new,后期突增,2,0.0578,0
测试工程师,测试质量,2025-06,7,Transformer,new,后期突增,2,0.0436,0
测试工程师,测试质量,2025-07,8,Transformer,new,后期突增,2,0.0406,0
测试工程师,测试质量,2025-08,9,Transformer,new,后期突增,1,0.0734,0
测试工程师,测试质量,2025-09,10,Transformer,new,后期突增,2,0.0582,0
测试工程师,测试质量,2025-10,11,Transformer,new,后期突增,2,0.0424,0
测试工程师,测试质量,2025-11,12,Transformer,new,后期突增,1,0.0907,0
测试工程师,测试质量,2025-12,13,Transformer,new,后期突增,1,0.1040,0
测试工程师,测试质量,2026-01,14,Transformer,new,后期突增,1,0.1344,0
测试工程师,测试质量,2026-02,15,Transformer,new,后期突增,1,0.1723,0
测试工程师,测试质量,2026-03,16,Transformer,new,后期突增,1,0.1936,0
测试工程师,测试质量,2026-04,17,Transformer,new,后期突增,1,0.2156,0
测试工程师,测试质量,2026-05,18,Transformer,new,后期突增,1,0.2464,0
测试工程师,测试质量,2026-06,19,Transformer,new,后期突增,2,0.2742,1
测试工程师,测试质量,2026-07,20,Transformer,new,后期突增,0,0.0000,0
测试工程师,测试质量,2024-12,1,UI Agent,new,先上升后稳定,3,0.0684,0
测试工程师,测试质量,2025-01,2,UI Agent,new,先上升后稳定,3,0.0893,0
测试工程师,测试质量,2025-02,3,UI Agent,new,先上升后稳定,2,0.1040,0
测试工程师,测试质量,2025-03,4,UI Agent,new,先上升后稳定,3,0.1207,0
测试工程师,测试质量,2025-04,5,UI Agent,new,先上升后稳定,2,0.1387,0
测试工程师,测试质量,2025-05,6,UI Agent,new,先上升后稳定,2,0.1631,0
测试工程师,测试质量,2025-06,7,UI Agent,new,先上升后稳定,2,0.1885,0
测试工程师,测试质量,2025-07,8,UI Agent,new,先上升后稳定,2,0.2110,0
测试工程师,测试质量,2025-08,9,UI Agent,new,先上升后稳定,1,0.2109,0
测试工程师,测试质量,2025-09,10,UI Agent,new,先上升后稳定,2,0.2393,0
测试工程师,测试质量,2025-10,11,UI Agent,new,先上升后稳定,2,0.2725,1
测试工程师,测试质量,2025-11,12,UI Agent,new,先上升后稳定,1,0.2829,0
测试工程师,测试质量,2025-12,13,UI Agent,new,先上升后稳定,1,0.2702,0
测试工程师,测试质量,2026-01,14,UI Agent,new,先上升后稳定,1,0.2829,0
测试工程师,测试质量,2026-02,15,UI Agent,new,先上升后稳定,1,0.2640,0
测试工程师,测试质量,2026-03,16,UI Agent,new,先上升后稳定,1,0.2819,0
测试工程师,测试质量,2026-04,17,UI Agent,new,先上升后稳定,1,0.3043,0
测试工程师,测试质量,2026-05,18,UI Agent,new,先上升后稳定,1,0.2788,0
测试工程师,测试质量,2026-06,19,UI Agent,new,先上升后稳定,2,0.2695,1
测试工程师,测试质量,2026-07,20,UI Agent,new,先上升后稳定,0,0.0000,0
测试工程师,测试质量,2024-12,1,多模态算法测试,new,后期突增,3,0.0509,0
测试工程师,测试质量,2025-01,2,多模态算法测试,new,后期突增,3,0.0507,0
测试工程师,测试质量,2025-02,3,多模态算法测试,new,后期突增,2,0.0469,0
测试工程师,测试质量,2025-03,4,多模态算法测试,new,后期突增,3,0.0355,0
测试工程师,测试质量,2025-04,5,多模态算法测试,new,后期突增,2,0.0552,0
测试工程师,测试质量,2025-05,6,多模态算法测试,new,后期突增,2,0.0494,0
测试工程师,测试质量,2025-06,7,多模态算法测试,new,后期突增,2,0.0443,0
测试工程师,测试质量,2025-07,8,多模态算法测试,new,后期突增,2,0.0491,0
测试工程师,测试质量,2025-08,9,多模态算法测试,new,后期突增,1,0.0393,0
测试工程师,测试质量,2025-09,10,多模态算法测试,new,后期突增,2,0.0416,0
测试工程师,测试质量,2025-10,11,多模态算法测试,new,后期突增,2,0.0350,0
测试工程师,测试质量,2025-11,12,多模态算法测试,new,后期突增,1,0.0466,0
测试工程师,测试质量,2025-12,13,多模态算法测试,new,后期突增,1,0.0532,0
测试工程师,测试质量,2026-01,14,多模态算法测试,new,后期突增,1,0.0537,0
测试工程师,测试质量,2026-02,15,多模态算法测试,new,后期突增,1,0.0914,0
测试工程师,测试质量,2026-03,16,多模态算法测试,new,后期突增,1,0.1272,0
测试工程师,测试质量,2026-04,17,多模态算法测试,new,后期突增,1,0.1690,0
测试工程师,测试质量,2026-05,18,多模态算法测试,new,后期突增,1,0.2316,0
测试工程师,测试质量,2026-06,19,多模态算法测试,new,后期突增,2,0.2771,1
测试工程师,测试质量,2026-07,20,多模态算法测试,new,后期突增,0,0.0000,0
测试工程师,测试质量,2024-12,1,多模态系统集成测试,new,后期突增,3,0.0820,0
测试工程师,测试质量,2025-01,2,多模态系统集成测试,new,后期突增,3,0.0776,0
测试工程师,测试质量,2025-02,3,多模态系统集成测试,new,后期突增,2,0.0701,0
测试工程师,测试质量,2025-03,4,多模态系统集成测试,new,后期突增,3,0.0882,0
测试工程师,测试质量,2025-04,5,多模态系统集成测试,new,后期突增,2,0.0636,0
测试工程师,测试质量,2025-05,6,多模态系统集成测试,new,后期突增,2,0.0607,0
测试工程师,测试质量,2025-06,7,多模态系统集成测试,new,后期突增,2,0.0705,0
测试工程师,测试质量,2025-07,8,多模态系统集成测试,new,后期突增,2,0.0665,0
测试工程师,测试质量,2025-08,9,多模态系统集成测试,new,后期突增,1,0.0987,0
测试工程师,测试质量,2025-09,10,多模态系统集成测试,new,后期突增,2,0.0995,0
测试工程师,测试质量,2025-10,11,多模态系统集成测试,new,后期突增,2,0.0553,0
测试工程师,测试质量,2025-11,12,多模态系统集成测试,new,后期突增,1,0.0960,0
测试工程师,测试质量,2025-12,13,多模态系统集成测试,new,后期突增,1,0.0591,0
测试工程师,测试质量,2026-01,14,多模态系统集成测试,new,后期突增,1,0.0923,0
测试工程师,测试质量,2026-02,15,多模态系统集成测试,new,后期突增,1,0.1236,0
测试工程师,测试质量,2026-03,16,多模态系统集成测试,new,后期突增,1,0.1604,0
测试工程师,测试质量,2026-04,17,多模态系统集成测试,new,后期突增,1,0.2134,0
测试工程师,测试质量,2026-05,18,多模态系统集成测试,new,后期突增,1,0.2447,0
测试工程师,测试质量,2026-06,19,多模态系统集成测试,new,后期突增,2,0.2613,1
测试工程师,测试质量,2026-07,20,多模态系统集成测试,new,后期突增,0,0.0000,0
测试工程师,测试质量,2024-12,1,大模型工具,new,先上升后稳定,3,0.0579,0
测试工程师,测试质量,2025-01,2,大模型工具,new,先上升后稳定,3,0.0678,0
测试工程师,测试质量,2025-02,3,大模型工具,new,先上升后稳定,2,0.0904,0
测试工程师,测试质量,2025-03,4,大模型工具,new,先上升后稳定,3,0.0963,0
测试工程师,测试质量,2025-04,5,大模型工具,new,先上升后稳定,2,0.1218,0
测试工程师,测试质量,2025-05,6,大模型工具,new,先上升后稳定,2,0.1300,0
测试工程师,测试质量,2025-06,7,大模型工具,new,先上升后稳定,2,0.1397,0
测试工程师,测试质量,2025-07,8,大模型工具,new,先上升后稳定,2,0.1676,0
测试工程师,测试质量,2025-08,9,大模型工具,new,先上升后稳定,1,0.1815,0
测试工程师,测试质量,2025-09,10,大模型工具,new,先上升后稳定,2,0.1985,0
测试工程师,测试质量,2025-10,11,大模型工具,new,先上升后稳定,2,0.2208,0
测试工程师,测试质量,2025-11,12,大模型工具,new,先上升后稳定,1,0.2200,0
测试工程师,测试质量,2025-12,13,大模型工具,new,先上升后稳定,1,0.2384,0
测试工程师,测试质量,2026-01,14,大模型工具,new,先上升后稳定,1,0.2275,0
测试工程师,测试质量,2026-02,15,大模型工具,new,先上升后稳定,1,0.2643,0
测试工程师,测试质量,2026-03,16,大模型工具,new,先上升后稳定,1,0.2425,0
测试工程师,测试质量,2026-04,17,大模型工具,new,先上升后稳定,1,0.2432,0
测试工程师,测试质量,2026-05,18,大模型工具,new,先上升后稳定,1,0.2446,0
测试工程师,测试质量,2026-06,19,大模型工具,new,先上升后稳定,2,0.2501,1
测试工程师,测试质量,2026-07,20,大模型工具,new,先上升后稳定,0,0.0000,0
测试工程师,测试质量,2024-12,1,智能自动化测试,new,持续上升,3,0.0707,0
测试工程师,测试质量,2025-01,2,智能自动化测试,new,持续上升,3,0.0786,0
测试工程师,测试质量,2025-02,3,智能自动化测试,new,持续上升,2,0.0843,0
测试工程师,测试质量,2025-03,4,智能自动化测试,new,持续上升,3,0.1047,0
测试工程师,测试质量,2025-04,5,智能自动化测试,new,持续上升,2,0.1189,0
测试工程师,测试质量,2025-05,6,智能自动化测试,new,持续上升,2,0.1319,0
测试工程师,测试质量,2025-06,7,智能自动化测试,new,持续上升,2,0.1392,0
测试工程师,测试质量,2025-07,8,智能自动化测试,new,持续上升,2,0.1575,0
测试工程师,测试质量,2025-08,9,智能自动化测试,new,持续上升,1,0.1568,0
测试工程师,测试质量,2025-09,10,智能自动化测试,new,持续上升,2,0.1855,0
测试工程师,测试质量,2025-10,11,智能自动化测试,new,持续上升,2,0.1786,0
测试工程师,测试质量,2025-11,12,智能自动化测试,new,持续上升,1,0.2072,0
测试工程师,测试质量,2025-12,13,智能自动化测试,new,持续上升,1,0.2036,0
测试工程师,测试质量,2026-01,14,智能自动化测试,new,持续上升,1,0.2112,0
测试工程师,测试质量,2026-02,15,智能自动化测试,new,持续上升,1,0.2545,0
测试工程师,测试质量,2026-03,16,智能自动化测试,new,持续上升,1,0.2509,0
测试工程师,测试质量,2026-04,17,智能自动化测试,new,持续上升,1,0.2911,0
测试工程师,测试质量,2026-05,18,智能自动化测试,new,持续上升,1,0.3071,0
测试工程师,测试质量,2026-06,19,智能自动化测试,new,持续上升,2,0.3172,1
测试工程师,测试质量,2026-07,20,智能自动化测试,new,持续上升,0,0.0000,0
测试工程师,测试质量,2024-12,1,深度学习,new,先上升后稳定,3,0.0870,0
测试工程师,测试质量,2025-01,2,深度学习,new,先上升后稳定,3,0.1047,0
测试工程师,测试质量,2025-02,3,深度学习,new,先上升后稳定,2,0.1292,0
测试工程师,测试质量,2025-03,4,深度学习,new,先上升后稳定,3,0.1457,0
测试工程师,测试质量,2025-04,5,深度学习,new,先上升后稳定,2,0.1865,0
测试工程师,测试质量,2025-05,6,深度学习,new,先上升后稳定,2,0.1864,0
测试工程师,测试质量,2025-06,7,深度学习,new,先上升后稳定,2,0.2373,0
测试工程师,测试质量,2025-07,8,深度学习,new,先上升后稳定,2,0.2660,1
测试工程师,测试质量,2025-08,9,深度学习,new,先上升后稳定,1,0.2712,0
测试工程师,测试质量,2025-09,10,深度学习,new,先上升后稳定,2,0.3005,1
测试工程师,测试质量,2025-10,11,深度学习,new,先上升后稳定,2,0.3336,1
测试工程师,测试质量,2025-11,12,深度学习,new,先上升后稳定,1,0.3183,0
测试工程师,测试质量,2025-12,13,深度学习,new,先上升后稳定,1,0.3051,0
测试工程师,测试质量,2026-01,14,深度学习,new,先上升后稳定,1,0.2951,0
测试工程师,测试质量,2026-02,15,深度学习,new,先上升后稳定,1,0.3024,0
测试工程师,测试质量,2026-03,16,深度学习,new,先上升后稳定,1,0.3272,0
测试工程师,测试质量,2026-04,17,深度学习,new,先上升后稳定,1,0.2870,0
测试工程师,测试质量,2026-05,18,深度学习,new,先上升后稳定,1,0.3317,0
测试工程师,测试质量,2026-06,19,深度学习,new,先上升后稳定,2,0.2881,1
测试工程师,测试质量,2026-07,20,深度学习,new,先上升后稳定,0,0.0000,0
测试工程师,测试质量,2024-12,1,语音识别测试,new,持续上升,3,0.0511,0
测试工程师,测试质量,2025-01,2,语音识别测试,new,持续上升,3,0.0551,0
测试工程师,测试质量,2025-02,3,语音识别测试,new,持续上升,2,0.0653,0
测试工程师,测试质量,2025-03,4,语音识别测试,new,持续上升,3,0.0771,0
测试工程师,测试质量,2025-04,5,语音识别测试,new,持续上升,2,0.0858,0
测试工程师,测试质量,2025-05,6,语音识别测试,new,持续上升,2,0.1013,0
测试工程师,测试质量,2025-06,7,语音识别测试,new,持续上升,2,0.1057,0
测试工程师,测试质量,2025-07,8,语音识别测试,new,持续上升,2,0.1239,0
测试工程师,测试质量,2025-08,9,语音识别测试,new,持续上升,1,0.1308,0
测试工程师,测试质量,2025-09,10,语音识别测试,new,持续上升,2,0.1459,0
测试工程师,测试质量,2025-10,11,语音识别测试,new,持续上升,2,0.1359,0
测试工程师,测试质量,2025-11,12,语音识别测试,new,持续上升,1,0.1605,0
测试工程师,测试质量,2025-12,13,语音识别测试,new,持续上升,1,0.1721,0
测试工程师,测试质量,2026-01,14,语音识别测试,new,持续上升,1,0.1849,0
测试工程师,测试质量,2026-02,15,语音识别测试,new,持续上升,1,0.2077,0
测试工程师,测试质量,2026-03,16,语音识别测试,new,持续上升,1,0.1895,0
测试工程师,测试质量,2026-04,17,语音识别测试,new,持续上升,1,0.2265,0
测试工程师,测试质量,2026-05,18,语音识别测试,new,持续上升,1,0.2406,0
测试工程师,测试质量,2026-06,19,语音识别测试,new,持续上升,2,0.2230,0
测试工程师,测试质量,2026-07,20,语音识别测试,new,持续上升,0,0.0000,0
测试工程师,测试质量,2024-12,1,Python,traditional,先上升后稳定,3,0.2786,1
测试工程师,测试质量,2025-01,2,Python,traditional,先上升后稳定,3,0.3038,1
测试工程师,测试质量,2025-02,3,Python,traditional,先上升后稳定,2,0.2970,1
测试工程师,测试质量,2025-03,4,Python,traditional,先上升后稳定,3,0.3239,1
测试工程师,测试质量,2025-04,5,Python,traditional,先上升后稳定,2,0.3097,1
测试工程师,测试质量,2025-05,6,Python,traditional,先上升后稳定,2,0.3315,1
测试工程师,测试质量,2025-06,7,Python,traditional,先上升后稳定,2,0.3416,1
测试工程师,测试质量,2025-07,8,Python,traditional,先上升后稳定,2,0.3824,1
测试工程师,测试质量,2025-08,9,Python,traditional,先上升后稳定,1,0.4127,0
测试工程师,测试质量,2025-09,10,Python,traditional,先上升后稳定,2,0.4316,1
测试工程师,测试质量,2025-10,11,Python,traditional,先上升后稳定,2,0.4518,1
测试工程师,测试质量,2025-11,12,Python,traditional,先上升后稳定,1,0.4199,0
测试工程师,测试质量,2025-12,13,Python,traditional,先上升后稳定,1,0.4275,0
测试工程师,测试质量,2026-01,14,Python,traditional,先上升后稳定,1,0.4756,0
测试工程师,测试质量,2026-02,15,Python,traditional,先上升后稳定,1,0.4501,0
测试工程师,测试质量,2026-03,16,Python,traditional,先上升后稳定,1,0.5273,1
测试工程师,测试质量,2026-04,17,Python,traditional,先上升后稳定,1,0.4834,0
测试工程师,测试质量,2026-05,18,Python,traditional,先上升后稳定,1,0.4573,0
测试工程师,测试质量,2026-06,19,Python,traditional,先上升后稳定,2,0.4729,1
测试工程师,测试质量,2026-07,20,Python,traditional,先上升后稳定,0,0.0000,0
测试工程师,测试质量,2024-12,1,C,traditional,持续上升,3,0.2080,1
测试工程师,测试质量,2025-01,2,C,traditional,持续上升,3,0.2181,1
测试工程师,测试质量,2025-02,3,C,traditional,持续上升,2,0.2390,0
测试工程师,测试质量,2025-03,4,C,traditional,持续上升,3,0.2264,1
测试工程师,测试质量,2025-04,5,C,traditional,持续上升,2,0.2273,0
测试工程师,测试质量,2025-05,6,C,traditional,持续上升,2,0.2514,1
测试工程师,测试质量,2025-06,7,C,traditional,持续上升,2,0.2509,1
测试工程师,测试质量,2025-07,8,C,traditional,持续上升,2,0.2603,1
测试工程师,测试质量,2025-08,9,C,traditional,持续上升,1,0.2945,0
测试工程师,测试质量,2025-09,10,C,traditional,持续上升,2,0.2688,1
测试工程师,测试质量,2025-10,11,C,traditional,持续上升,2,0.2887,1
