month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-08,VLM,大模型,计算机视觉算法工程师,22,13,0.590909,198,88,0.444444,2025-01,2025-01,7,1,0,4,7,-0.009091,0.018308,0,2026-08-08T05:14:20+00:00
2025-09,VLM,大模型,计算机视觉算法工程师,22,13,0.590909,220,101,0.459091,2025-01,2025-01,8,1,0,4,8,0.0,0.014647,0,2026-08-08T05:14:20+00:00
2025-10,VLM,大模型,计算机视觉算法工程师,22,12,0.545455,242,113,0.466942,2025-01,2025-01,9,1,0,3,8,-0.045454,0.007851,0,2026-08-08T05:14:20+00:00
2025-11,VLM,大模型,计算机视觉算法工程师,19,8,0.421053,261,121,0.463602,2025-01,2025-01,10,1,0,4,8,-0.124402,-0.00334,0,2026-08-08T05:14:20+00:00
2025-12,VLM,大模型,计算机视觉算法工程师,20,13,0.65,281,134,0.476868,2025-01,2025-01,11,1,0,4,8,0.228947,0.013266,0,2026-08-08T05:14:20+00:00
2026-01,VLM,大模型,计算机视觉算法工程师,20,13,0.65,301,147,0.488372,2025-01,2025-01,12,1,0,4,9,0.0,0.011504,0,2026-08-08T05:14:20+00:00
2026-02,VLM,大模型,计算机视觉算法工程师,19,10,0.526316,320,157,0.490625,2025-01,2025-01,13,1,0,4,9,-0.123684,0.002253,0,2026-08-08T05:14:20+00:00
2026-03,VLM,大模型,计算机视觉算法工程师,20,16,0.8,340,173,0.508824,2025-01,2025-01,14,1,0,4,9,0.273684,0.018199,0,2026-08-08T05:14:20+00:00
2026-04,VLM,大模型,计算机视觉算法工程师,19,11,0.578947,359,184,0.512535,2025-01,2025-01,15,1,0,4,10,-0.221053,0.003711,0,2026-08-08T05:14:20+00:00
2026-05,VLM,大模型,计算机视觉算法工程师,21,9,0.428571,380,193,0.507895,2025-01,2025-01,16,1,0,3,10,-0.150376,-0.00464,0,2026-08-08T05:14:20+00:00
2026-06,VLM,大模型,计算机视觉算法工程师,20,14,0.7,400,207,0.5175,2025-01,2025-01,17,1,0,4,10,0.271429,0.009605,0,2026-08-08T05:14:20+00:00
2026-07,VLM,大模型,计算机视觉算法工程师,21,9,0.428571,421,216,0.513064,2025-01,2025-01,18,1,0,3,10,-0.271429,-0.004436,0,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,Android开发工程师,19,1,0.052632,80,1,0.0125,2025-03,2024-12,3,0,1,8,8,0.052632,0.0125,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,Android开发工程师,20,0,0.0,100,1,0.01,2025-03,2024-12,4,0,0,5,8,-0.052632,-0.0025,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,Android开发工程师,23,1,0.043478,123,2,0.01626,2025-03,2024-12,5,0,0,7,8,0.043478,0.00626,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,Android开发工程师,21,0,0.0,144,2,0.013889,2025-03,2024-12,6,0,0,6,8,-0.043478,-0.002371,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,Android开发工程师,19,0,0.0,163,2,0.01227,2025-03,2024-12,7,0,0,5,8,0.0,-0.001619,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,Android开发工程师,23,1,0.043478,186,3,0.016129,2025-03,2024-12,8,0,0,8,8,0.043478,0.003859,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,Android开发工程师,20,0,0.0,206,3,0.014563,2025-03,2024-12,9,0,0,6,8,-0.043478,-0.001566,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,Android开发工程师,22,1,0.045455,228,4,0.017544,2025-03,2024-12,10,0,0,8,8,0.045455,0.002981,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,Android开发工程师,20,0,0.0,248,4,0.016129,2025-03,2024-12,11,0,0,6,8,-0.045455,-0.001415,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,Android开发工程师,21,0,0.0,269,4,0.01487,2025-03,2024-12,12,0,0,6,8,0.0,-0.001259,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,Android开发工程师,21,0,0.0,290,4,0.013793,2025-03,2024-12,13,0,0,4,8,0.0,-0.001077,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,Android开发工程师,20,1,0.05,310,5,0.016129,2025-03,2024-12,14,0,0,6,8,0.05,0.002336,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,Android开发工程师,20,0,0.0,330,5,0.015152,2025-03,2024-12,15,0,0,6,8,-0.05,-0.000977,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,Android开发工程师,20,0,0.0,350,5,0.014286,2025-03,2024-12,16,0,0,6,8,0.0,-0.000866,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,Android开发工程师,22,0,0.0,372,5,0.013441,2025-03,2024-12,17,0,0,5,8,0.0,-0.000845,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,Android开发工程师,23,1,0.043478,395,6,0.01519,2025-03,2024-12,18,0,0,7,8,0.043478,0.001749,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,Android开发工程师,21,0,0.0,416,6,0.014423,2025-03,2024-12,19,0,0,5,8,-0.043478,-0.000767,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,Go开发工程师,20,1,0.05,43,1,0.023256,2025-01,2024-12,1,0,1,6,7,0.05,0.023256,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,Go开发工程师,23,3,0.130435,66,4,0.060606,2025-01,2024-12,2,0,0,6,7,0.080435,0.03735,1,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,Go开发工程师,19,1,0.052632,85,5,0.058824,2025-01,2024-12,3,0,0,8,8,-0.077803,-0.001782,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,Go开发工程师,19,0,0.0,104,5,0.048077,2025-01,2024-12,4,0,0,5,8,-0.052632,-0.010747,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,Go开发工程师,20,0,0.0,124,5,0.040323,2025-01,2024-12,5,0,0,7,8,0.0,-0.007754,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,Go开发工程师,22,1,0.045455,146,6,0.041096,2025-01,2024-12,6,0,0,6,8,0.045455,0.000773,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,Go开发工程师,22,0,0.0,168,6,0.035714,2025-01,2024-12,7,0,0,5,8,-0.045455,-0.005382,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,Go开发工程师,23,4,0.173913,191,10,0.052356,2025-01,2024-12,8,0,0,8,8,0.173913,0.016642,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,Go开发工程师,22,2,0.090909,213,12,0.056338,2025-01,2024-12,9,0,0,6,8,-0.083004,0.003982,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,Go开发工程师,19,1,0.052632,232,13,0.056034,2025-01,2024-12,10,0,0,8,8,-0.038277,-0.000304,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,Go开发工程师,22,1,0.045455,254,14,0.055118,2025-01,2024-12,11,0,0,6,8,-0.007177,-0.000916,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,Go开发工程师,20,1,0.05,274,15,0.054745,2025-01,2024-12,12,0,0,6,8,0.004545,-0.000373,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,Go开发工程师,19,1,0.052632,293,16,0.054608,2025-01,2024-12,13,0,0,4,8,0.002632,-0.000137,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,Go开发工程师,22,0,0.0,315,16,0.050794,2025-01,2024-12,14,0,0,6,8,-0.052632,-0.003814,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,Go开发工程师,21,1,0.047619,336,17,0.050595,2025-01,2024-12,15,0,0,6,8,0.047619,-0.000199,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,Go开发工程师,21,2,0.095238,357,19,0.053221,2025-01,2024-12,16,0,0,6,8,0.047619,0.002626,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,Go开发工程师,21,0,0.0,378,19,0.050265,2025-01,2024-12,17,0,0,5,8,-0.095238,-0.002956,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,Go开发工程师,19,1,0.052632,397,20,0.050378,2025-01,2024-12,18,0,0,7,8,0.052632,0.000113,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,Go开发工程师,22,0,0.0,419,20,0.047733,2025-01,2024-12,19,0,0,5,8,-0.052632,-0.002645,1,2026-08-08T05:14:20+00:00
2024-12,Vue.js,编程语言,iOS开发工程师,21,2,0.095238,21,2,0.095238,2024-12,2024-12,0,1,1,5,5,0.095238,0.095238,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,iOS开发工程师,21,4,0.190476,42,6,0.142857,2024-12,2024-12,1,1,0,6,7,0.095238,0.047619,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,iOS开发工程师,20,3,0.15,62,9,0.145161,2024-12,2024-12,2,1,0,6,7,-0.040476,0.002304,1,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,iOS开发工程师,19,1,0.052632,81,10,0.123457,2024-12,2024-12,3,1,0,8,8,-0.097368,-0.021704,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,iOS开发工程师,22,1,0.045455,103,11,0.106796,2024-12,2024-12,4,1,0,5,8,-0.007177,-0.016661,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,iOS开发工程师,20,3,0.15,123,14,0.113821,2024-12,2024-12,5,1,0,7,8,0.104545,0.007025,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,iOS开发工程师,23,0,0.0,146,14,0.09589,2024-12,2024-12,6,1,0,6,8,-0.15,-0.017931,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,iOS开发工程师,19,1,0.052632,165,15,0.090909,2024-12,2024-12,7,1,0,5,8,0.052632,-0.004981,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,iOS开发工程师,20,1,0.05,185,16,0.086486,2024-12,2024-12,8,1,0,8,8,-0.002632,-0.004423,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,iOS开发工程师,22,1,0.045455,207,17,0.082126,2024-12,2024-12,9,1,0,6,8,-0.004545,-0.00436,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,iOS开发工程师,23,1,0.043478,230,18,0.078261,2024-12,2024-12,10,1,0,8,8,-0.001977,-0.003865,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,iOS开发工程师,23,0,0.0,253,18,0.071146,2024-12,2024-12,11,1,0,6,8,-0.043478,-0.007115,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,iOS开发工程师,19,2,0.105263,272,20,0.073529,2024-12,2024-12,12,1,0,6,8,0.105263,0.002383,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,iOS开发工程师,22,0,0.0,294,20,0.068027,2024-12,2024-12,13,1,0,4,8,-0.105263,-0.005502,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,iOS开发工程师,23,0,0.0,317,20,0.063091,2024-12,2024-12,14,1,0,6,8,0.0,-0.004936,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,iOS开发工程师,22,0,0.0,339,20,0.058997,2024-12,2024-12,15,1,0,6,8,0.0,-0.004094,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,iOS开发工程师,20,0,0.0,359,20,0.05571,2024-12,2024-12,16,1,0,6,8,0.0,-0.003287,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,iOS开发工程师,22,1,0.045455,381,21,0.055118,2024-12,2024-12,17,1,0,5,8,0.045455,-0.000592,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,iOS开发工程师,23,0,0.0,404,21,0.05198,2024-12,2024-12,18,1,0,7,8,-0.045455,-0.003138,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,iOS开发工程师,19,0,0.0,423,21,0.049645,2024-12,2024-12,19,1,0,5,8,0.0,-0.002335,1,2026-08-08T05:14:20+00:00
2024-12,Vue.js,编程语言,全栈开发工程师,21,11,0.52381,21,11,0.52381,2024-12,2024-12,0,1,1,5,5,0.52381,0.52381,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,全栈开发工程师,23,12,0.521739,44,23,0.522727,2024-12,2024-12,1,1,0,6,7,-0.002071,-0.001083,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,全栈开发工程师,23,17,0.73913,67,40,0.597015,2024-12,2024-12,2,1,0,6,7,0.217391,0.074288,1,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,全栈开发工程师,20,13,0.65,87,53,0.609195,2024-12,2024-12,3,1,0,8,8,-0.08913,0.01218,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,全栈开发工程师,23,15,0.652174,110,68,0.618182,2024-12,2024-12,4,1,0,5,8,0.002174,0.008987,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,全栈开发工程师,20,11,0.55,130,79,0.607692,2024-12,2024-12,5,1,0,7,8,-0.102174,-0.01049,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,全栈开发工程师,22,12,0.545455,152,91,0.598684,2024-12,2024-12,6,1,0,6,8,-0.004545,-0.009008,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,全栈开发工程师,19,9,0.473684,171,100,0.584795,2024-12,2024-12,7,1,0,5,8,-0.071771,-0.013889,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,全栈开发工程师,19,9,0.473684,190,109,0.573684,2024-12,2024-12,8,1,0,8,8,0.0,-0.011111,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,全栈开发工程师,20,8,0.4,210,117,0.557143,2024-12,2024-12,9,1,0,6,8,-0.073684,-0.016541,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,全栈开发工程师,20,10,0.5,230,127,0.552174,2024-12,2024-12,10,1,0,8,8,0.1,-0.004969,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,全栈开发工程师,21,13,0.619048,251,140,0.557769,2024-12,2024-12,11,1,0,6,8,0.119048,0.005595,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,全栈开发工程师,21,11,0.52381,272,151,0.555147,2024-12,2024-12,12,1,0,6,8,-0.095238,-0.002622,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,全栈开发工程师,22,9,0.409091,294,160,0.544218,2024-12,2024-12,13,1,0,4,8,-0.114719,-0.010929,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,全栈开发工程师,20,10,0.5,314,170,0.541401,2024-12,2024-12,14,1,0,6,8,0.090909,-0.002817,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,全栈开发工程师,22,11,0.5,336,181,0.53869,2024-12,2024-12,15,1,0,6,8,0.0,-0.002711,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,全栈开发工程师,21,9,0.428571,357,190,0.532213,2024-12,2024-12,16,1,0,6,8,-0.071429,-0.006477,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,全栈开发工程师,20,9,0.45,377,199,0.527851,2024-12,2024-12,17,1,0,5,8,0.021429,-0.004362,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,全栈开发工程师,22,11,0.5,399,210,0.526316,2024-12,2024-12,18,1,0,7,8,0.05,-0.001535,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,全栈开发工程师,22,14,0.636364,421,224,0.532067,2024-12,2024-12,19,1,0,5,8,0.136364,0.005751,1,2026-08-08T05:14:20+00:00
2024-12,Vue.js,编程语言,前端开发工程师,19,11,0.578947,19,11,0.578947,2024-12,2024-12,0,1,1,5,5,0.578947,0.578947,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,前端开发工程师,23,12,0.521739,42,23,0.547619,2024-12,2024-12,1,1,0,6,7,-0.057208,-0.031328,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,前端开发工程师,23,11,0.478261,65,34,0.523077,2024-12,2024-12,2,1,0,6,7,-0.043478,-0.024542,1,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,前端开发工程师,21,12,0.571429,86,46,0.534884,2024-12,2024-12,3,1,0,8,8,0.093168,0.011807,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,前端开发工程师,19,10,0.526316,105,56,0.533333,2024-12,2024-12,4,1,0,5,8,-0.045113,-0.001551,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,前端开发工程师,23,12,0.521739,128,68,0.53125,2024-12,2024-12,5,1,0,7,8,-0.004577,-0.002083,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,前端开发工程师,23,11,0.478261,151,79,0.523179,2024-12,2024-12,6,1,0,6,8,-0.043478,-0.008071,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,前端开发工程师,22,12,0.545455,173,91,0.526012,2024-12,2024-12,7,1,0,5,8,0.067194,0.002833,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,前端开发工程师,20,10,0.5,193,101,0.523316,2024-12,2024-12,8,1,0,8,8,-0.045455,-0.002696,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,前端开发工程师,21,10,0.47619,214,111,0.518692,2024-12,2024-12,9,1,0,6,8,-0.02381,-0.004624,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,前端开发工程师,23,14,0.608696,237,125,0.527426,2024-12,2024-12,10,1,0,8,8,0.132506,0.008734,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,前端开发工程师,23,12,0.521739,260,137,0.526923,2024-12,2024-12,11,1,0,6,8,-0.086957,-0.000503,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,前端开发工程师,21,9,0.428571,281,146,0.519573,2024-12,2024-12,12,1,0,6,8,-0.093168,-0.00735,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,前端开发工程师,21,9,0.428571,302,155,0.513245,2024-12,2024-12,13,1,0,4,8,0.0,-0.006328,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,前端开发工程师,20,11,0.55,322,166,0.515528,2024-12,2024-12,14,1,0,6,8,0.121429,0.002283,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,前端开发工程师,23,10,0.434783,345,176,0.510145,2024-12,2024-12,15,1,0,6,8,-0.115217,-0.005383,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,前端开发工程师,20,10,0.5,365,186,0.509589,2024-12,2024-12,16,1,0,6,8,0.065217,-0.000556,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,前端开发工程师,22,11,0.5,387,197,0.509044,2024-12,2024-12,17,1,0,5,8,0.0,-0.000545,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,前端开发工程师,23,9,0.391304,410,206,0.502439,2024-12,2024-12,18,1,0,7,8,-0.108696,-0.006605,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,前端开发工程师,22,9,0.409091,432,215,0.497685,2024-12,2024-12,19,1,0,5,8,0.017787,-0.004754,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,嵌入式软件工程师,21,2,0.095238,44,2,0.045455,2025-01,2024-12,1,0,1,6,7,0.095238,0.045455,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,嵌入式软件工程师,19,1,0.052632,63,3,0.047619,2025-01,2024-12,2,0,0,6,7,-0.042606,0.002164,1,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,嵌入式软件工程师,21,2,0.095238,84,5,0.059524,2025-01,2024-12,3,0,0,8,8,0.042606,0.011905,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,嵌入式软件工程师,21,0,0.0,105,5,0.047619,2025-01,2024-12,4,0,0,5,8,-0.095238,-0.011905,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,嵌入式软件工程师,19,1,0.052632,124,6,0.048387,2025-01,2024-12,5,0,0,7,8,0.052632,0.000768,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,嵌入式软件工程师,23,1,0.043478,147,7,0.047619,2025-01,2024-12,6,0,0,6,8,-0.009154,-0.000768,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,嵌入式软件工程师,21,2,0.095238,168,9,0.053571,2025-01,2024-12,7,0,0,5,8,0.05176,0.005952,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,嵌入式软件工程师,23,1,0.043478,191,10,0.052356,2025-01,2024-12,8,0,0,8,8,-0.05176,-0.001215,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,嵌入式软件工程师,19,0,0.0,210,10,0.047619,2025-01,2024-12,9,0,0,6,8,-0.043478,-0.004737,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,嵌入式软件工程师,23,4,0.173913,233,14,0.060086,2025-01,2024-12,10,0,0,8,8,0.173913,0.012467,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,嵌入式软件工程师,19,1,0.052632,252,15,0.059524,2025-01,2024-12,11,0,0,6,8,-0.121281,-0.000562,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,嵌入式软件工程师,20,2,0.1,272,17,0.0625,2025-01,2024-12,12,0,0,6,8,0.047368,0.002976,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,嵌入式软件工程师,19,0,0.0,291,17,0.058419,2025-01,2024-12,13,0,0,4,8,-0.1,-0.004081,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,嵌入式软件工程师,21,1,0.047619,312,18,0.057692,2025-01,2024-12,14,0,0,6,8,0.047619,-0.000727,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,嵌入式软件工程师,21,3,0.142857,333,21,0.063063,2025-01,2024-12,15,0,0,6,8,0.095238,0.005371,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,嵌入式软件工程师,20,3,0.15,353,24,0.067989,2025-01,2024-12,16,0,0,6,8,0.007143,0.004926,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,嵌入式软件工程师,20,0,0.0,373,24,0.064343,2025-01,2024-12,17,0,0,5,8,-0.15,-0.003646,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,嵌入式软件工程师,22,1,0.045455,395,25,0.063291,2025-01,2024-12,18,0,0,7,8,0.045455,-0.001052,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,嵌入式软件工程师,19,2,0.105263,414,27,0.065217,2025-01,2024-12,19,0,0,5,8,0.059808,0.001926,1,2026-08-08T05:14:20+00:00
2024-12,Vue.js,编程语言,网络工程师,23,2,0.086957,23,2,0.086957,2024-12,2024-12,0,1,1,5,5,0.086957,0.086957,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,网络工程师,19,0,0.0,42,2,0.047619,2024-12,2024-12,1,1,0,6,7,-0.086957,-0.039338,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,网络工程师,20,0,0.0,62,2,0.032258,2024-12,2024-12,2,1,0,6,7,0.0,-0.015361,1,2026-08-08T05:14:20+00:00
2025-03,Vue.js,编程语言,网络工程师,22,3,0.136364,84,5,0.059524,2024-12,2024-12,3,1,0,8,8,0.136364,0.027266,1,2026-08-08T05:14:20+00:00
2025-04,Vue.js,编程语言,网络工程师,21,1,0.047619,105,6,0.057143,2024-12,2024-12,4,1,0,5,8,-0.088745,-0.002381,1,2026-08-08T05:14:20+00:00
2025-05,Vue.js,编程语言,网络工程师,21,1,0.047619,126,7,0.055556,2024-12,2024-12,5,1,0,7,8,0.0,-0.001587,1,2026-08-08T05:14:20+00:00
2025-06,Vue.js,编程语言,网络工程师,21,2,0.095238,147,9,0.061224,2024-12,2024-12,6,1,0,6,8,0.047619,0.005668,1,2026-08-08T05:14:20+00:00
2025-07,Vue.js,编程语言,网络工程师,21,4,0.190476,168,13,0.077381,2024-12,2024-12,7,1,0,5,8,0.095238,0.016157,1,2026-08-08T05:14:20+00:00
2025-08,Vue.js,编程语言,网络工程师,22,2,0.090909,190,15,0.078947,2024-12,2024-12,8,1,0,8,8,-0.099567,0.001566,1,2026-08-08T05:14:20+00:00
2025-09,Vue.js,编程语言,网络工程师,20,2,0.1,210,17,0.080952,2024-12,2024-12,9,1,0,6,8,0.009091,0.002005,1,2026-08-08T05:14:20+00:00
2025-10,Vue.js,编程语言,网络工程师,22,1,0.045455,232,18,0.077586,2024-12,2024-12,10,1,0,8,8,-0.054545,-0.003366,1,2026-08-08T05:14:20+00:00
2025-11,Vue.js,编程语言,网络工程师,22,2,0.090909,254,20,0.07874,2024-12,2024-12,11,1,0,6,8,0.045454,0.001154,1,2026-08-08T05:14:20+00:00
2025-12,Vue.js,编程语言,网络工程师,20,0,0.0,274,20,0.072993,2024-12,2024-12,12,1,0,6,8,-0.090909,-0.005747,1,2026-08-08T05:14:20+00:00
2026-01,Vue.js,编程语言,网络工程师,19,3,0.157895,293,23,0.078498,2024-12,2024-12,13,1,0,4,8,0.157895,0.005505,1,2026-08-08T05:14:20+00:00
2026-02,Vue.js,编程语言,网络工程师,21,1,0.047619,314,24,0.076433,2024-12,2024-12,14,1,0,6,8,-0.110276,-0.002065,1,2026-08-08T05:14:20+00:00
2026-03,Vue.js,编程语言,网络工程师,19,3,0.157895,333,27,0.081081,2024-12,2024-12,15,1,0,6,8,0.110276,0.004648,1,2026-08-08T05:14:20+00:00
2026-04,Vue.js,编程语言,网络工程师,22,1,0.045455,355,28,0.078873,2024-12,2024-12,16,1,0,6,8,-0.11244,-0.002208,1,2026-08-08T05:14:20+00:00
2026-05,Vue.js,编程语言,网络工程师,23,3,0.130435,378,31,0.082011,2024-12,2024-12,17,1,0,5,8,0.08498,0.003138,1,2026-08-08T05:14:20+00:00
2026-06,Vue.js,编程语言,网络工程师,21,3,0.142857,399,34,0.085213,2024-12,2024-12,18,1,0,7,8,0.012422,0.003202,1,2026-08-08T05:14:20+00:00
2026-07,Vue.js,编程语言,网络工程师,20,1,0.05,419,35,0.083532,2024-12,2024-12,19,1,0,5,8,-0.092857,-0.001681,1,2026-08-08T05:14:20+00:00
2024-12,Vue.js,编程语言,质量工程师,22,1,0.045455,22,1,0.045455,2024-12,2024-12,0,1,1,5,5,0.045455,0.045455,1,2026-08-08T05:14:20+00:00
2025-01,Vue.js,编程语言,质量工程师,23,5,0.217391,45,6,0.133333,2024-12,2024-12,1,1,0,6,7,0.171936,0.087878,1,2026-08-08T05:14:20+00:00
2025-02,Vue.js,编程语言,质量工程师,21,4,0.190476,66,10,0.151515,2024-12,2024-12,2,1,0,6,7,-0.026915,0.018182,1,2026-08-08T05:14:20+00:00
