"job_id","month","job_title","government_agency","government_department","assigned_standard_category","assigned_standard_job","assignment_status","assignment_score","assignment_margin","matched_keywords_json","candidate_scores_json","assignment_reason"
"GOV-2025-130111-300110545003","2024-10","一级行政执法员（三）","国家税务总局江苏省税务局","国家税务总局淮安市清江浦区税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110615003","2024-10","一级行政执法员（三）","国家税务总局江苏省税务局","国家税务总局盐城市大丰区税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110630004","2024-10","一级行政执法员（四）","国家税务总局江苏省税务局","国家税务总局建湖县税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110650003","2024-10","一级行政执法员（三）","国家税务总局江苏省税务局","国家税务总局响水县税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110663005","2024-10","一级行政执法员（五）","国家税务总局江苏省税务局","国家税务总局扬州市税务局第三税务分局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110685003","2024-10","一级行政执法员（三）","国家税务总局江苏省税务局","国家税务总局扬州市邗江区税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110705003","2024-10","一级行政执法员（三）","国家税务总局江苏省税务局","国家税务总局仪征市税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110740001","2024-10","一级行政执法员（一）","国家税务总局江苏省税务局","国家税务总局镇江市京口区税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110755006","2024-10","一级行政执法员（六）","国家税务总局江苏省税务局","国家税务总局丹阳市税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110820003","2024-10","一级行政执法员（三）","国家税务总局江苏省税务局","国家税务总局兴化市税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110850004","2024-10","一级行政执法员（四）","国家税务总局江苏省税务局","国家税务总局沭阳县税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130111-300110860005","2024-10","一级行政执法员（五）","国家税务总局江苏省税务局","国家税务总局泗洪县税务局","政务信息化","政府信息化建设与管理岗","assigned","5","4","[{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]","[{""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化管理""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130121-300110003003","2024-10","专业技术员（一）","国家税务总局湖北省税务局","国家税务总局武汉市税务局第三税务分局","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据分析"", ""大数据""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据分析"", ""大数据""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2025-130121-300110003004","2024-10","专业技术员（二）","国家税务总局湖北省税务局","国家税务总局武汉市税务局第三税务分局","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据分析"", ""大数据""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据分析"", ""大数据""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
