month,month_index,standard_job,standard_category,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,skill_trend_type,skill_stage,job_demand_trend_type
2026-02,15,驱动开发工程师,软件研发,网络协议,系统与运维,2,1,0.5000,29,7,0.2414,稳定型,traditional,稳定波动
2026-03,16,驱动开发工程师,软件研发,网络协议,系统与运维,2,0,0.0000,31,7,0.2258,稳定型,traditional,稳定波动
2026-04,17,驱动开发工程师,软件研发,网络协议,系统与运维,2,0,0.0000,33,7,0.2121,稳定型,traditional,稳定波动
2026-05,18,驱动开发工程师,软件研发,网络协议,系统与运维,3,1,0.3333,36,8,0.2222,稳定型,traditional,稳定波动
2026-06,19,驱动开发工程师,软件研发,网络协议,系统与运维,2,0,0.0000,38,8,0.2105,稳定型,traditional,稳定波动
2026-07,20,驱动开发工程师,软件研发,网络协议,系统与运维,1,0,0.0000,39,8,0.2051,稳定型,traditional,稳定波动
2024-12,1,软件架构师,软件研发,向量数据库,数据工程,2,2,1.0000,2,2,1.0000,持续下降,new,稳定波动
2025-01,2,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,4,2,0.5000,持续下降,new,稳定波动
2025-02,3,软件架构师,软件研发,向量数据库,数据工程,2,1,0.5000,6,3,0.5000,持续下降,new,稳定波动
2025-03,4,软件架构师,软件研发,向量数据库,数据工程,2,1,0.5000,8,4,0.5000,持续下降,new,稳定波动
2025-04,5,软件架构师,软件研发,向量数据库,数据工程,2,1,0.5000,10,5,0.5000,持续下降,new,稳定波动
2025-05,6,软件架构师,软件研发,向量数据库,数据工程,2,1,0.5000,12,6,0.5000,持续下降,new,稳定波动
2025-06,7,软件架构师,软件研发,向量数据库,数据工程,1,1,1.0000,13,7,0.5385,持续下降,new,稳定波动
2025-07,8,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,15,7,0.4667,持续下降,new,稳定波动
2025-08,9,软件架构师,软件研发,向量数据库,数据工程,2,1,0.5000,17,8,0.4706,持续下降,new,稳定波动
2025-09,10,软件架构师,软件研发,向量数据库,数据工程,0,0,0.0000,17,8,0.4706,持续下降,new,稳定波动
2025-10,11,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,19,8,0.4211,持续下降,new,稳定波动
2025-11,12,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,21,8,0.3810,持续下降,new,稳定波动
2025-12,13,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,23,8,0.3478,持续下降,new,稳定波动
2026-01,14,软件架构师,软件研发,向量数据库,数据工程,1,0,0.0000,24,8,0.3333,持续下降,new,稳定波动
2026-02,15,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,26,8,0.3077,持续下降,new,稳定波动
2026-03,16,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,28,8,0.2857,持续下降,new,稳定波动
2026-04,17,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,30,8,0.2667,持续下降,new,稳定波动
2026-05,18,软件架构师,软件研发,向量数据库,数据工程,3,0,0.0000,33,8,0.2424,持续下降,new,稳定波动
2026-06,19,软件架构师,软件研发,向量数据库,数据工程,2,0,0.0000,35,8,0.2286,持续下降,new,稳定波动
2026-07,20,软件架构师,软件研发,向量数据库,数据工程,1,0,0.0000,36,8,0.2222,持续下降,new,稳定波动
2024-12,1,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,2,0,0.0000,先上升后下降,new,稳定波动
2025-01,2,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,4,0,0.0000,先上升后下降,new,稳定波动
2025-02,3,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,6,0,0.0000,先上升后下降,new,稳定波动
2025-03,4,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,8,0,0.0000,先上升后下降,new,稳定波动
2025-04,5,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,10,0,0.0000,先上升后下降,new,稳定波动
2025-05,6,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,12,0,0.0000,先上升后下降,new,稳定波动
2025-06,7,软件架构师,软件研发,AIops,系统与运维,1,0,0.0000,13,0,0.0000,先上升后下降,new,稳定波动
2025-07,8,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,15,0,0.0000,先上升后下降,new,稳定波动
2025-08,9,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,17,0,0.0000,先上升后下降,new,稳定波动
2025-09,10,软件架构师,软件研发,AIops,系统与运维,0,0,0.0000,17,0,0.0000,先上升后下降,new,稳定波动
2025-10,11,软件架构师,软件研发,AIops,系统与运维,2,1,0.5000,19,1,0.0526,先上升后下降,new,稳定波动
2025-11,12,软件架构师,软件研发,AIops,系统与运维,2,2,1.0000,21,3,0.1429,先上升后下降,new,稳定波动
2025-12,13,软件架构师,软件研发,AIops,系统与运维,2,1,0.5000,23,4,0.1739,先上升后下降,new,稳定波动
2026-01,14,软件架构师,软件研发,AIops,系统与运维,1,1,1.0000,24,5,0.2083,先上升后下降,new,稳定波动
2026-02,15,软件架构师,软件研发,AIops,系统与运维,2,1,0.5000,26,6,0.2308,先上升后下降,new,稳定波动
2026-03,16,软件架构师,软件研发,AIops,系统与运维,2,1,0.5000,28,7,0.2500,先上升后下降,new,稳定波动
2026-04,17,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,30,7,0.2333,先上升后下降,new,稳定波动
2026-05,18,软件架构师,软件研发,AIops,系统与运维,3,1,0.3333,33,8,0.2424,先上升后下降,new,稳定波动
2026-06,19,软件架构师,软件研发,AIops,系统与运维,2,0,0.0000,35,8,0.2286,先上升后下降,new,稳定波动
2026-07,20,软件架构师,软件研发,AIops,系统与运维,1,0,0.0000,36,8,0.2222,先上升后下降,new,稳定波动
2024-12,1,软件架构师,软件研发,LangChain,大模型,2,1,0.5000,2,1,0.5000,间歇出现,new,稳定波动
2025-01,2,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,4,1,0.2500,间歇出现,new,稳定波动
2025-02,3,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,6,1,0.1667,间歇出现,new,稳定波动
2025-03,4,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,8,1,0.1250,间歇出现,new,稳定波动
2025-04,5,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,10,1,0.1000,间歇出现,new,稳定波动
2025-05,6,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,12,1,0.0833,间歇出现,new,稳定波动
2025-06,7,软件架构师,软件研发,LangChain,大模型,1,0,0.0000,13,1,0.0769,间歇出现,new,稳定波动
2025-07,8,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,15,1,0.0667,间歇出现,new,稳定波动
2025-08,9,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,17,1,0.0588,间歇出现,new,稳定波动
2025-09,10,软件架构师,软件研发,LangChain,大模型,0,0,0.0000,17,1,0.0588,间歇出现,new,稳定波动
2025-10,11,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,19,1,0.0526,间歇出现,new,稳定波动
2025-11,12,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,21,1,0.0476,间歇出现,new,稳定波动
2025-12,13,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,23,1,0.0435,间歇出现,new,稳定波动
2026-01,14,软件架构师,软件研发,LangChain,大模型,1,0,0.0000,24,1,0.0417,间歇出现,new,稳定波动
2026-02,15,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,26,1,0.0385,间歇出现,new,稳定波动
2026-03,16,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,28,1,0.0357,间歇出现,new,稳定波动
2026-04,17,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,30,1,0.0333,间歇出现,new,稳定波动
2026-05,18,软件架构师,软件研发,LangChain,大模型,3,0,0.0000,33,1,0.0303,间歇出现,new,稳定波动
2026-06,19,软件架构师,软件研发,LangChain,大模型,2,0,0.0000,35,1,0.0286,间歇出现,new,稳定波动
2026-07,20,软件架构师,软件研发,LangChain,大模型,1,0,0.0000,36,1,0.0278,间歇出现,new,稳定波动
2024-12,1,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,2,0,0.0000,后期突增,new,稳定波动
2025-01,2,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,4,0,0.0000,后期突增,new,稳定波动
2025-02,3,软件架构师,软件研发,上下文工程,大模型,2,1,0.5000,6,1,0.1667,后期突增,new,稳定波动
2025-03,4,软件架构师,软件研发,上下文工程,大模型,2,1,0.5000,8,2,0.2500,后期突增,new,稳定波动
2025-04,5,软件架构师,软件研发,上下文工程,大模型,2,1,0.5000,10,3,0.3000,后期突增,new,稳定波动
2025-05,6,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,12,3,0.2500,后期突增,new,稳定波动
2025-06,7,软件架构师,软件研发,上下文工程,大模型,1,0,0.0000,13,3,0.2308,后期突增,new,稳定波动
2025-07,8,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,15,3,0.2000,后期突增,new,稳定波动
2025-08,9,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,17,3,0.1765,后期突增,new,稳定波动
2025-09,10,软件架构师,软件研发,上下文工程,大模型,0,0,0.0000,17,3,0.1765,后期突增,new,稳定波动
2025-10,11,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,19,3,0.1579,后期突增,new,稳定波动
2025-11,12,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,21,3,0.1429,后期突增,new,稳定波动
2025-12,13,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,23,3,0.1304,后期突增,new,稳定波动
2026-01,14,软件架构师,软件研发,上下文工程,大模型,1,0,0.0000,24,3,0.1250,后期突增,new,稳定波动
2026-02,15,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,26,3,0.1154,后期突增,new,稳定波动
2026-03,16,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,28,3,0.1071,后期突增,new,稳定波动
2026-04,17,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,30,3,0.1000,后期突增,new,稳定波动
2026-05,18,软件架构师,软件研发,上下文工程,大模型,3,2,0.6667,33,5,0.1515,后期突增,new,稳定波动
2026-06,19,软件架构师,软件研发,上下文工程,大模型,2,0,0.0000,35,5,0.1429,后期突增,new,稳定波动
2026-07,20,软件架构师,软件研发,上下文工程,大模型,1,1,1.0000,36,6,0.1667,后期突增,new,稳定波动
2024-12,1,软件架构师,软件研发,NLP,大模型,2,0,0.0000,2,0,0.0000,后期突增,new,稳定波动
2025-01,2,软件架构师,软件研发,NLP,大模型,2,0,0.0000,4,0,0.0000,后期突增,new,稳定波动
2025-02,3,软件架构师,软件研发,NLP,大模型,2,1,0.5000,6,1,0.1667,后期突增,new,稳定波动
2025-03,4,软件架构师,软件研发,NLP,大模型,2,0,0.0000,8,1,0.1250,后期突增,new,稳定波动
2025-04,5,软件架构师,软件研发,NLP,大模型,2,0,0.0000,10,1,0.1000,后期突增,new,稳定波动
2025-05,6,软件架构师,软件研发,NLP,大模型,2,0,0.0000,12,1,0.0833,后期突增,new,稳定波动
2025-06,7,软件架构师,软件研发,NLP,大模型,1,0,0.0000,13,1,0.0769,后期突增,new,稳定波动
2025-07,8,软件架构师,软件研发,NLP,大模型,2,0,0.0000,15,1,0.0667,后期突增,new,稳定波动
2025-08,9,软件架构师,软件研发,NLP,大模型,2,0,0.0000,17,1,0.0588,后期突增,new,稳定波动
2025-09,10,软件架构师,软件研发,NLP,大模型,0,0,0.0000,17,1,0.0588,后期突增,new,稳定波动
2025-10,11,软件架构师,软件研发,NLP,大模型,2,0,0.0000,19,1,0.0526,后期突增,new,稳定波动
2025-11,12,软件架构师,软件研发,NLP,大模型,2,0,0.0000,21,1,0.0476,后期突增,new,稳定波动
2025-12,13,软件架构师,软件研发,NLP,大模型,2,0,0.0000,23,1,0.0435,后期突增,new,稳定波动
2026-01,14,软件架构师,软件研发,NLP,大模型,1,0,0.0000,24,1,0.0417,后期突增,new,稳定波动
2026-02,15,软件架构师,软件研发,NLP,大模型,2,0,0.0000,26,1,0.0385,后期突增,new,稳定波动
2026-03,16,软件架构师,软件研发,NLP,大模型,2,0,0.0000,28,1,0.0357,后期突增,new,稳定波动
2026-04,17,软件架构师,软件研发,NLP,大模型,2,0,0.0000,30,1,0.0333,后期突增,new,稳定波动
2026-05,18,软件架构师,软件研发,NLP,大模型,3,0,0.0000,33,1,0.0303,后期突增,new,稳定波动
2026-06,19,软件架构师,软件研发,NLP,大模型,2,0,0.0000,35,1,0.0286,后期突增,new,稳定波动
2026-07,20,软件架构师,软件研发,NLP,大模型,1,1,1.0000,36,2,0.0556,后期突增,new,稳定波动
2024-12,1,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,2,0,0.0000,后期突增,new,稳定波动
2025-01,2,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,4,0,0.0000,后期突增,new,稳定波动
2025-02,3,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,1,0.5000,6,1,0.1667,后期突增,new,稳定波动
2025-03,4,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,8,1,0.1250,后期突增,new,稳定波动
2025-04,5,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,10,1,0.1000,后期突增,new,稳定波动
2025-05,6,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,12,1,0.0833,后期突增,new,稳定波动
2025-06,7,软件架构师,软件研发,计算机视觉,计算机视觉与图形,1,0,0.0000,13,1,0.0769,后期突增,new,稳定波动
2025-07,8,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,15,1,0.0667,后期突增,new,稳定波动
2025-08,9,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,17,1,0.0588,后期突增,new,稳定波动
2025-09,10,软件架构师,软件研发,计算机视觉,计算机视觉与图形,0,0,0.0000,17,1,0.0588,后期突增,new,稳定波动
2025-10,11,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,19,1,0.0526,后期突增,new,稳定波动
2025-11,12,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,21,1,0.0476,后期突增,new,稳定波动
2025-12,13,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,23,1,0.0435,后期突增,new,稳定波动
2026-01,14,软件架构师,软件研发,计算机视觉,计算机视觉与图形,1,0,0.0000,24,1,0.0417,后期突增,new,稳定波动
2026-02,15,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,26,1,0.0385,后期突增,new,稳定波动
2026-03,16,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,28,1,0.0357,后期突增,new,稳定波动
2026-04,17,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,30,1,0.0333,后期突增,new,稳定波动
2026-05,18,软件架构师,软件研发,计算机视觉,计算机视觉与图形,3,1,0.3333,33,2,0.0606,后期突增,new,稳定波动
2026-06,19,软件架构师,软件研发,计算机视觉,计算机视觉与图形,2,0,0.0000,35,2,0.0571,后期突增,new,稳定波动
2026-07,20,软件架构师,软件研发,计算机视觉,计算机视觉与图形,1,1,1.0000,36,3,0.0833,后期突增,new,稳定波动
2024-12,1,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,2,0,0.0000,持续上升,new,稳定波动
2025-01,2,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,4,0,0.0000,持续上升,new,稳定波动
2025-02,3,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,6,0,0.0000,持续上升,new,稳定波动
2025-03,4,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,8,0,0.0000,持续上升,new,稳定波动
2025-04,5,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,10,0,0.0000,持续上升,new,稳定波动
2025-05,6,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,12,0,0.0000,持续上升,new,稳定波动
2025-06,7,软件架构师,软件研发,知识图谱,知识图谱,1,0,0.0000,13,0,0.0000,持续上升,new,稳定波动
2025-07,8,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,15,0,0.0000,持续上升,new,稳定波动
2025-08,9,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,17,0,0.0000,持续上升,new,稳定波动
2025-09,10,软件架构师,软件研发,知识图谱,知识图谱,0,0,0.0000,17,0,0.0000,持续上升,new,稳定波动
2025-10,11,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,19,0,0.0000,持续上升,new,稳定波动
2025-11,12,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,21,0,0.0000,持续上升,new,稳定波动
2025-12,13,软件架构师,软件研发,知识图谱,知识图谱,2,1,0.5000,23,1,0.0435,持续上升,new,稳定波动
2026-01,14,软件架构师,软件研发,知识图谱,知识图谱,1,0,0.0000,24,1,0.0417,持续上升,new,稳定波动
2026-02,15,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,26,1,0.0385,持续上升,new,稳定波动
2026-03,16,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,28,1,0.0357,持续上升,new,稳定波动
2026-04,17,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,30,1,0.0333,持续上升,new,稳定波动
2026-05,18,软件架构师,软件研发,知识图谱,知识图谱,3,1,0.3333,33,2,0.0606,持续上升,new,稳定波动
2026-06,19,软件架构师,软件研发,知识图谱,知识图谱,2,0,0.0000,35,2,0.0571,持续上升,new,稳定波动
2026-07,20,软件架构师,软件研发,知识图谱,知识图谱,1,1,1.0000,36,3,0.0833,持续上升,new,稳定波动
