standard_job,standard_category,skill,kg_display_skill,skill_stage,source_row_count,traditional_source_row_count,new_source_row_count
软件开发工程师,软件研发,算子开发,硬件与芯片,new,2,2,0
软件开发工程师,软件研发,自然语言处理,AI,traditional,2,0,2
软件开发工程师,软件研发,.NET,编程语言,traditional,1,1,0
软件开发工程师,软件研发,AI助手,AI,new,1,1,0
软件开发工程师,软件研发,AI测试,AI,new,1,0,1
软件开发工程师,软件研发,Diffusion,大模型,new,1,0,1
软件开发工程师,软件研发,ESL建模,硬件与芯片,traditional,1,1,0
软件开发工程师,软件研发,ETA算法,行业应用,traditional,1,1,0
软件开发工程师,软件研发,HIL测试,软件测试,traditional,1,1,0
软件开发工程师,软件研发,ISP算法,硬件与芯片,traditional,1,1,0
软件开发工程师,软件研发,Multimodal AI,大模型,new,1,1,0
软件开发工程师,软件研发,PIE工艺整合,硬件与芯片,traditional,1,1,0
软件开发工程师,软件研发,Web,软件开发,traditional,1,1,0
软件开发工程师,软件研发,Webpack,软件开发,traditional,1,1,0
软件开发工程师,软件研发,主题建模,算法与数学,traditional,1,1,0
软件开发工程师,软件研发,交通算法,行业应用,traditional,1,1,0
软件开发工程师,软件研发,位姿估计,机器人与自动驾驶,new,1,1,0
软件开发工程师,软件研发,位置编码,计算机视觉与图形,new,1,1,0
软件开发工程师,软件研发,动画技术,计算机视觉与图形,traditional,1,1,0
软件开发工程师,软件研发,区块链,行业应用,new,1,1,0
软件开发工程师,软件研发,协同系统,软件开发,traditional,1,1,0
软件开发工程师,软件研发,即时通信,通信与网络,traditional,1,1,0
软件开发工程师,软件研发,参数调优,算法与数学,traditional,1,1,0
软件开发工程师,软件研发,反馈学习,AI,new,1,1,0
软件开发工程师,软件研发,因子分析,算法与数学,traditional,1,1,0
软件开发工程师,软件研发,因果推断,算法与数学,new,1,1,0
软件开发工程师,软件研发,多方安全计算,安全,new,1,1,0
软件开发工程师,软件研发,大模型安全,大模型,new,1,1,0
软件开发工程师,软件研发,大模型强化,大模型,new,1,1,0
软件开发工程师,软件研发,封装格式,硬件与芯片,traditional,1,1,0
软件开发工程师,软件研发,归因分析,软件工程,traditional,1,1,0
软件开发工程师,软件研发,数字人技术,AI,new,1,1,0
软件开发工程师,软件研发,时间同步,系统与运维,traditional,1,1,0
软件开发工程师,软件研发,模型对齐,大模型,new,1,1,0
软件开发工程师,软件研发,版图设计,硬件与芯片,traditional,1,1,0
数据开发工程师,数据,Python,编程语言,traditional,31,31,0
数据开发工程师,数据,Spark,数据工程,traditional,26,26,0
数据开发工程师,数据,Java,编程语言,traditional,22,22,0
数据开发工程师,数据,Flink,数据工程,traditional,21,21,0
数据开发工程师,数据,Hadoop,数据工程,traditional,19,19,0
数据开发工程师,数据,数据工程,数据工程,traditional,19,19,0
数据开发工程师,数据,Go,编程语言,traditional,12,12,0
数据开发工程师,数据,Hive,数据工程,traditional,12,12,0
数据开发工程师,数据,C/C++,编程语言,traditional,10,10,0
数据开发工程师,数据,Kafka,数据工程,traditional,10,10,0
数据开发工程师,数据,Agent,大模型,new,8,0,8
数据开发工程师,数据,ClickHouse,数据工程,traditional,8,8,0
数据开发工程师,数据,Ray,AI,traditional,7,7,0
数据开发工程师,数据,LLM,大模型,new,6,0,6
数据开发工程师,数据,Machine Learning,AI,new,6,6,0
数据开发工程师,数据,Ai coding,AI,new,5,0,5
数据开发工程师,数据,Scala,编程语言,traditional,5,5,0
数据开发工程师,数据,分布式计算,数据工程,traditional,5,5,0
数据开发工程师,数据,HBase,数据工程,traditional,4,4,0
数据开发工程师,数据,MySQL,数据工程,traditional,4,4,0
数据开发工程师,数据,Redis,数据工程,traditional,4,4,0
数据开发工程师,数据,Shell脚本,编程语言,traditional,4,4,0
数据开发工程师,数据,上下文工程,大模型,new,4,4,0
数据开发工程师,数据,深度学习,AI,traditional,4,0,4
数据开发工程师,数据,Linux,系统与运维,traditional,3,3,0
数据开发工程师,数据,PyTorch,AI,traditional,3,0,3
数据开发工程师,数据,机器学习,AI,traditional,3,0,3
数据开发工程师,数据,AI工作流设计,AI,new,2,2,0
数据开发工程师,数据,Elasticsearch,数据工程,traditional,2,2,0
数据开发工程师,数据,RAG,大模型,new,2,0,2
数据开发工程师,数据,SFT,大模型,new,2,0,2
数据开发工程师,数据,SRE,系统与运维,traditional,2,2,0
数据开发工程师,数据,TensorFlow,AI,traditional,2,0,2
数据开发工程师,数据,Tool Use,大模型,new,2,2,0
数据开发工程师,数据,Transformer,大模型,new,2,0,2
数据开发工程师,数据,TypeScript,编程语言,traditional,2,2,0
数据开发工程师,数据,Unix,系统与运维,traditional,2,2,0
数据开发工程师,数据,分布式存储,数据工程,traditional,2,2,0
数据开发工程师,数据,分布式系统,软件工程,traditional,2,2,0
数据开发工程师,数据,多模态,大模型,new,2,0,2
数据开发工程师,数据,大模型应用,大模型,new,2,0,2
数据开发工程师,数据,模型训练,大模型,new,2,0,2
数据开发工程师,数据,流式计算,数据工程,traditional,2,2,0
数据开发工程师,数据,深度学习框架,AI,traditional,2,0,2
数据开发工程师,数据,算法工程,算法与数学,traditional,2,2,0
数据开发工程师,数据,自动化测试,软件开发,traditional,2,2,0
数据开发工程师,数据,ASR,大模型,new,1,1,0
数据开发工程师,数据,AutoGen,大模型,new,1,0,1
数据开发工程师,数据,DPO,大模型,new,1,0,1
数据开发工程师,数据,LangChain,大模型,new,1,0,1
数据开发工程师,数据,MCP,大模型,new,1,0,1
数据开发工程师,数据,MongoDB,数据工程,traditional,1,1,0
数据开发工程师,数据,NLP,大模型,new,1,1,0
数据开发工程师,数据,PostgreSQL,数据工程,traditional,1,1,0
数据开发工程师,数据,Spring Boot,软件开发,traditional,1,1,0
数据开发工程师,数据,VLM,大模型,new,1,0,1
数据开发工程师,数据,prompt工程,大模型,new,1,0,1
数据开发工程师,数据,世界模型,大模型,new,1,1,0
数据开发工程师,数据,信息安全,安全,traditional,1,1,0
数据开发工程师,数据,内存管理,软件工程,traditional,1,1,0
数据开发工程师,数据,因果推断,算法与数学,new,1,1,0
数据开发工程师,数据,图像图形技术,计算机视觉与图形,traditional,1,1,0
数据开发工程师,数据,小模型,大模型,new,1,1,0
数据开发工程师,数据,序列建模,AI,new,1,1,0
数据开发工程师,数据,搜索算法,AI,traditional,1,1,0
数据开发工程师,数据,机器人与自动驾驶,机器人与自动驾驶,new,1,0,1
数据开发工程师,数据,查询优化,数据工程,traditional,1,1,0
数据开发工程师,数据,模型微调,大模型,new,1,0,1
数据开发工程师,数据,模型评测,大模型,new,1,0,1
数据开发工程师,数据,消息队列,数据工程,traditional,1,1,0
数据开发工程师,数据,特征工程,数据工程,traditional,1,1,0
数据开发工程师,数据,网络编程,软件工程,traditional,1,1,0
数据开发工程师,数据,自然语言处理,AI,traditional,1,0,1
数据开发工程师,数据,计算机视觉,计算机视觉与图形,new,1,0,1
数据开发工程师,数据,误差分析,算法与数学,traditional,1,1,0
数据仓库工程师,数据,数据工程,数据工程,traditional,17,17,0
数据仓库工程师,数据,Hive,数据工程,traditional,12,12,0
数据仓库工程师,数据,Python,编程语言,traditional,12,12,0
数据仓库工程师,数据,Spark,数据工程,traditional,10,10,0
数据仓库工程师,数据,Flink,数据工程,traditional,8,8,0
数据仓库工程师,数据,Java,编程语言,traditional,8,8,0
数据仓库工程师,数据,Hadoop,数据工程,traditional,7,7,0
数据仓库工程师,数据,Kafka,数据工程,traditional,6,6,0
数据仓库工程师,数据,C/C++,编程语言,traditional,2,2,0
数据仓库工程师,数据,Go,编程语言,traditional,2,2,0
数据仓库工程师,数据,HBase,数据工程,traditional,2,2,0
数据仓库工程师,数据,Docker,系统与运维,traditional,1,1,0
数据仓库工程师,数据,Elasticsearch,数据工程,traditional,1,1,0
数据仓库工程师,数据,Kubernetes,系统与运维,traditional,1,1,0
数据仓库工程师,数据,MongoDB,数据工程,traditional,1,1,0
数据仓库工程师,数据,MySQL,数据工程,traditional,1,1,0
数据仓库工程师,数据,RAG,大模型,new,1,0,1
数据仓库工程师,数据,Redis,数据工程,traditional,1,1,0
数据仓库工程师,数据,Shell脚本,编程语言,traditional,1,1,0
数据仓库工程师,数据,Tool Use,大模型,new,1,1,0
数据仓库工程师,数据,prompt工程,大模型,new,1,0,1
数据仓库工程师,数据,操作系统,系统与运维,traditional,1,1,0
数据仓库工程师,数据,机器学习,AI,traditional,1,0,1
数据仓库工程师,数据,模型训练,大模型,new,1,0,1
数据仓库工程师,数据,流式计算,数据工程,traditional,1,1,0
数据仓库工程师,数据,消息队列,数据工程,traditional,1,1,0
数据仓库工程师,数据,知识图谱,知识图谱,new,1,1,0
数据仓库工程师,数据,网络技术,通信与网络,traditional,1,1,0
数据平台工程师,数据,Spark,数据工程,traditional,7,7,0
数据平台工程师,数据,Hadoop,数据工程,traditional,5,5,0
数据平台工程师,数据,Python,编程语言,traditional,5,5,0
数据平台工程师,数据,Flink,数据工程,traditional,4,4,0
数据平台工程师,数据,Java,编程语言,traditional,4,4,0
数据平台工程师,数据,Kafka,数据工程,traditional,4,4,0
数据平台工程师,数据,数据工程,数据工程,traditional,4,4,0
数据平台工程师,数据,Go,编程语言,traditional,3,3,0
数据平台工程师,数据,Hive,数据工程,traditional,3,3,0
数据平台工程师,数据,ClickHouse,数据工程,traditional,2,2,0
数据平台工程师,数据,HBase,数据工程,traditional,2,2,0
数据平台工程师,数据,Ray,AI,traditional,2,2,0
数据平台工程师,数据,Shell脚本,编程语言,traditional,2,2,0
数据平台工程师,数据,分布式系统,软件工程,traditional,2,2,0
数据平台工程师,数据,Ai coding,AI,new,1,0,1
数据平台工程师,数据,Kubernetes,系统与运维,traditional,1,1,0
数据平台工程师,数据,LLM,大模型,new,1,0,1
数据平台工程师,数据,Linux,系统与运维,traditional,1,1,0
数据平台工程师,数据,Machine Learning,AI,new,1,1,0
数据平台工程师,数据,NLP,大模型,new,1,1,0
数据平台工程师,数据,PyTorch,AI,traditional,1,0,1
数据平台工程师,数据,Scala,编程语言,traditional,1,1,0
数据平台工程师,数据,TensorFlow,AI,traditional,1,0,1
数据平台工程师,数据,信息安全,安全,traditional,1,1,0
数据平台工程师,数据,因果推断,算法与数学,new,1,1,0
数据平台工程师,数据,异常检测,软件工程,new,1,1,0
数据平台工程师,数据,引擎开发,软件开发,traditional,1,1,0
数据平台工程师,数据,操作系统,系统与运维,traditional,1,1,0
数据平台工程师,数据,机器学习,AI,traditional,1,0,1
数据平台工程师,数据,模型训练,大模型,new,1,0,1
数据平台工程师,数据,模型调优,大模型,new,1,1,0
数据平台工程师,数据,知识图谱,知识图谱,new,1,1,0
数据平台工程师,数据,计算机网络,通信与网络,traditional,1,1,0
数据平台工程师,数据,软件工程,软件工程,traditional,1,1,0
数据治理工程师,数据,Hive,数据工程,traditional,1,1,0
数据治理工程师,数据,Python,编程语言,traditional,1,1,0
数据治理工程师,数据,Spark,数据工程,traditional,1,1,0
数据治理工程师,数据,数据工程,数据工程,traditional,1,1,0
数据分析师,数据,数据工程,数据工程,traditional,69,69,0
数据分析师,数据,Python,编程语言,traditional,61,61,0
数据分析师,数据,机器学习,AI,traditional,30,0,30
数据分析师,数据,算法工程,算法与数学,traditional,29,29,0
数据分析师,数据,因果推断,算法与数学,new,22,22,0
数据分析师,数据,Spark,数据工程,traditional,18,18,0
数据分析师,数据,Hive,数据工程,traditional,17,17,0
数据分析师,数据,Hadoop,数据工程,traditional,10,10,0
数据分析师,数据,Agent,大模型,new,9,1,8
数据分析师,数据,Machine Learning,AI,new,9,7,2
数据分析师,数据,LLM,大模型,new,8,0,8
数据分析师,数据,PyTorch,AI,traditional,6,0,6
数据分析师,数据,深度学习,AI,traditional,6,0,6
数据分析师,数据,C/C++,编程语言,traditional,5,5,0
数据分析师,数据,特征工程,数据工程,traditional,5,5,0
数据分析师,数据,知识图谱,知识图谱,new,5,5,0
数据分析师,数据,Transformer,大模型,new,4,0,4
数据分析师,数据,异常检测,软件工程,new,4,4,0
数据分析师,数据,归因分析,软件工程,traditional,4,4,0
数据分析师,数据,模型评测,大模型,new,4,4,0
数据分析师,数据,AI算法,AI,new,3,1,2
数据分析师,数据,Go,编程语言,traditional,3,3,0
数据分析师,数据,Java,编程语言,traditional,3,3,0
数据分析师,数据,prompt工程,大模型,new,3,0,3
数据分析师,数据,大模型应用,大模型,new,3,0,3
数据分析师,数据,大模型微调,大模型,new,3,0,3
数据分析师,数据,序列建模,AI,new,3,3,0
数据分析师,数据,查询优化,数据工程,traditional,3,3,0
数据分析师,数据,Flink,数据工程,traditional,2,2,0
