standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
软件架构师,软件研发,2025-04,5,LangChain,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-05,6,LangChain,大模型,new,间歇出现,2,0.2939,1
软件架构师,软件研发,2025-06,7,LangChain,大模型,new,间歇出现,1,0.3228,0
软件架构师,软件研发,2025-07,8,LangChain,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-08,9,LangChain,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-09,10,LangChain,大模型,new,间歇出现,0,0.0000,0
软件架构师,软件研发,2025-10,11,LangChain,大模型,new,间歇出现,2,0.2009,0
软件架构师,软件研发,2025-11,12,LangChain,大模型,new,间歇出现,2,0.2977,1
软件架构师,软件研发,2025-12,13,LangChain,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-01,14,LangChain,大模型,new,间歇出现,1,0.0000,0
软件架构师,软件研发,2026-02,15,LangChain,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-03,16,LangChain,大模型,new,间歇出现,2,0.3648,1
软件架构师,软件研发,2026-04,17,LangChain,大模型,new,间歇出现,2,0.2884,1
软件架构师,软件研发,2026-05,18,LangChain,大模型,new,间歇出现,3,0.0000,0
软件架构师,软件研发,2026-06,19,LangChain,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-07,20,LangChain,大模型,new,间歇出现,1,0.0000,0
软件架构师,软件研发,2024-12,1,上下文工程,大模型,new,后期突增,2,0.0939,0
软件架构师,软件研发,2025-01,2,上下文工程,大模型,new,后期突增,2,0.0839,0
软件架构师,软件研发,2025-02,3,上下文工程,大模型,new,后期突增,2,0.0798,0
软件架构师,软件研发,2025-03,4,上下文工程,大模型,new,后期突增,2,0.0782,0
软件架构师,软件研发,2025-04,5,上下文工程,大模型,new,后期突增,2,0.0752,0
软件架构师,软件研发,2025-05,6,上下文工程,大模型,new,后期突增,2,0.0984,0
软件架构师,软件研发,2025-06,7,上下文工程,大模型,new,后期突增,1,0.1113,0
软件架构师,软件研发,2025-07,8,上下文工程,大模型,new,后期突增,2,0.0656,0
软件架构师,软件研发,2025-08,9,上下文工程,大模型,new,后期突增,2,0.1135,0
软件架构师,软件研发,2025-09,10,上下文工程,大模型,new,后期突增,0,0.0000,0
软件架构师,软件研发,2025-10,11,上下文工程,大模型,new,后期突增,2,0.1132,0
软件架构师,软件研发,2025-11,12,上下文工程,大模型,new,后期突增,2,0.1268,0
软件架构师,软件研发,2025-12,13,上下文工程,大模型,new,后期突增,2,0.1524,0
软件架构师,软件研发,2026-01,14,上下文工程,大模型,new,后期突增,1,0.2001,0
软件架构师,软件研发,2026-02,15,上下文工程,大模型,new,后期突增,2,0.2217,0
软件架构师,软件研发,2026-03,16,上下文工程,大模型,new,后期突增,2,0.2588,1
软件架构师,软件研发,2026-04,17,上下文工程,大模型,new,后期突增,2,0.2934,1
软件架构师,软件研发,2026-05,18,上下文工程,大模型,new,后期突增,3,0.2956,1
软件架构师,软件研发,2026-06,19,上下文工程,大模型,new,后期突增,2,0.3534,1
软件架构师,软件研发,2026-07,20,上下文工程,大模型,new,后期突增,1,0.3492,0
软件架构师,软件研发,2024-12,1,NLP,大模型,new,后期突增,2,0.0887,0
软件架构师,软件研发,2025-01,2,NLP,大模型,new,后期突增,2,0.1246,0
软件架构师,软件研发,2025-02,3,NLP,大模型,new,后期突增,2,0.1602,0
软件架构师,软件研发,2025-03,4,NLP,大模型,new,后期突增,2,0.1531,0
软件架构师,软件研发,2025-04,5,NLP,大模型,new,后期突增,2,0.1082,0
软件架构师,软件研发,2025-05,6,NLP,大模型,new,后期突增,2,0.1125,0
软件架构师,软件研发,2025-06,7,NLP,大模型,new,后期突增,1,0.1346,0
软件架构师,软件研发,2025-07,8,NLP,大模型,new,后期突增,2,0.1387,0
软件架构师,软件研发,2025-08,9,NLP,大模型,new,后期突增,2,0.1094,0
软件架构师,软件研发,2025-09,10,NLP,大模型,new,后期突增,0,0.0000,0
软件架构师,软件研发,2025-10,11,NLP,大模型,new,后期突增,2,0.1236,0
软件架构师,软件研发,2025-11,12,NLP,大模型,new,后期突增,2,0.1101,0
软件架构师,软件研发,2025-12,13,NLP,大模型,new,后期突增,2,0.1164,0
软件架构师,软件研发,2026-01,14,NLP,大模型,new,后期突增,1,0.1283,0
软件架构师,软件研发,2026-02,15,NLP,大模型,new,后期突增,2,0.1590,0
软件架构师,软件研发,2026-03,16,NLP,大模型,new,后期突增,2,0.1197,0
软件架构师,软件研发,2026-04,17,NLP,大模型,new,后期突增,2,0.2026,0
软件架构师,软件研发,2026-05,18,NLP,大模型,new,后期突增,3,0.2523,1
软件架构师,软件研发,2026-06,19,NLP,大模型,new,后期突增,2,0.3056,1
软件架构师,软件研发,2026-07,20,NLP,大模型,new,后期突增,1,0.3830,0
软件架构师,软件研发,2024-12,1,计算机视觉,计算机视觉与图形,new,后期突增,2,0.0743,0
软件架构师,软件研发,2025-01,2,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1014,0
软件架构师,软件研发,2025-02,3,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1089,0
软件架构师,软件研发,2025-03,4,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1255,0
软件架构师,软件研发,2025-04,5,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1102,0
软件架构师,软件研发,2025-05,6,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1068,0
软件架构师,软件研发,2025-06,7,计算机视觉,计算机视觉与图形,new,后期突增,1,0.0870,0
软件架构师,软件研发,2025-07,8,计算机视觉,计算机视觉与图形,new,后期突增,2,0.0811,0
软件架构师,软件研发,2025-08,9,计算机视觉,计算机视觉与图形,new,后期突增,2,0.0697,0
软件架构师,软件研发,2025-09,10,计算机视觉,计算机视觉与图形,new,后期突增,0,0.0000,0
软件架构师,软件研发,2025-10,11,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1221,0
软件架构师,软件研发,2025-11,12,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1078,0
软件架构师,软件研发,2025-12,13,计算机视觉,计算机视觉与图形,new,后期突增,2,0.1496,0
软件架构师,软件研发,2026-01,14,计算机视觉,计算机视觉与图形,new,后期突增,1,0.1968,0
软件架构师,软件研发,2026-02,15,计算机视觉,计算机视觉与图形,new,后期突增,2,0.2344,0
软件架构师,软件研发,2026-03,16,计算机视觉,计算机视觉与图形,new,后期突增,2,0.2813,1
软件架构师,软件研发,2026-04,17,计算机视觉,计算机视觉与图形,new,后期突增,2,0.2932,1
软件架构师,软件研发,2026-05,18,计算机视觉,计算机视觉与图形,new,后期突增,3,0.3461,1
软件架构师,软件研发,2026-06,19,计算机视觉,计算机视觉与图形,new,后期突增,2,0.3770,1
软件架构师,软件研发,2026-07,20,计算机视觉,计算机视觉与图形,new,后期突增,1,0.4388,0
软件架构师,软件研发,2024-12,1,知识图谱,知识图谱,new,持续上升,2,0.1275,0
软件架构师,软件研发,2025-01,2,知识图谱,知识图谱,new,持续上升,2,0.1199,0
软件架构师,软件研发,2025-02,3,知识图谱,知识图谱,new,持续上升,2,0.1298,0
软件架构师,软件研发,2025-03,4,知识图谱,知识图谱,new,持续上升,2,0.1342,0
软件架构师,软件研发,2025-04,5,知识图谱,知识图谱,new,持续上升,2,0.1501,0
软件架构师,软件研发,2025-05,6,知识图谱,知识图谱,new,持续上升,2,0.1726,0
软件架构师,软件研发,2025-06,7,知识图谱,知识图谱,new,持续上升,1,0.1723,0
软件架构师,软件研发,2025-07,8,知识图谱,知识图谱,new,持续上升,2,0.1892,0
软件架构师,软件研发,2025-08,9,知识图谱,知识图谱,new,持续上升,2,0.1823,0
软件架构师,软件研发,2025-09,10,知识图谱,知识图谱,new,持续上升,0,0.0000,0
软件架构师,软件研发,2025-10,11,知识图谱,知识图谱,new,持续上升,2,0.2178,0
软件架构师,软件研发,2025-11,12,知识图谱,知识图谱,new,持续上升,2,0.2321,0
软件架构师,软件研发,2025-12,13,知识图谱,知识图谱,new,持续上升,2,0.2473,0
软件架构师,软件研发,2026-01,14,知识图谱,知识图谱,new,持续上升,1,0.2500,0
软件架构师,软件研发,2026-02,15,知识图谱,知识图谱,new,持续上升,2,0.2507,1
软件架构师,软件研发,2026-03,16,知识图谱,知识图谱,new,持续上升,2,0.2692,1
软件架构师,软件研发,2026-04,17,知识图谱,知识图谱,new,持续上升,2,0.2734,1
软件架构师,软件研发,2026-05,18,知识图谱,知识图谱,new,持续上升,3,0.3060,1
软件架构师,软件研发,2026-06,19,知识图谱,知识图谱,new,持续上升,2,0.3429,1
软件架构师,软件研发,2026-07,20,知识图谱,知识图谱,new,持续上升,1,0.3415,0
软件架构师,软件研发,2024-12,1,SGLang,大模型,new,间歇出现,2,0.1845,0
软件架构师,软件研发,2025-01,2,SGLang,大模型,new,间歇出现,2,0.2427,0
软件架构师,软件研发,2025-02,3,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-03,4,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-04,5,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-05,6,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-06,7,SGLang,大模型,new,间歇出现,1,0.2857,0
软件架构师,软件研发,2025-07,8,SGLang,大模型,new,间歇出现,2,0.3035,1
软件架构师,软件研发,2025-08,9,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-09,10,SGLang,大模型,new,间歇出现,0,0.0000,0
软件架构师,软件研发,2025-10,11,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-11,12,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-12,13,SGLang,大模型,new,间歇出现,2,0.2785,1
软件架构师,软件研发,2026-01,14,SGLang,大模型,new,间歇出现,1,0.2176,0
软件架构师,软件研发,2026-02,15,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-03,16,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-04,17,SGLang,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-05,18,SGLang,大模型,new,间歇出现,3,0.0000,0
软件架构师,软件研发,2026-06,19,SGLang,大模型,new,间歇出现,2,0.1876,0
软件架构师,软件研发,2026-07,20,SGLang,大模型,new,间歇出现,1,0.2620,0
软件架构师,软件研发,2024-12,1,大模型微调,大模型,new,间歇出现,2,0.2649,1
软件架构师,软件研发,2025-01,2,大模型微调,大模型,new,间歇出现,2,0.2375,0
软件架构师,软件研发,2025-02,3,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-03,4,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-04,5,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-05,6,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-06,7,大模型微调,大模型,new,间歇出现,1,0.2172,0
软件架构师,软件研发,2025-07,8,大模型微调,大模型,new,间歇出现,2,0.2082,0
软件架构师,软件研发,2025-08,9,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-09,10,大模型微调,大模型,new,间歇出现,0,0.0000,0
软件架构师,软件研发,2025-10,11,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-11,12,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2025-12,13,大模型微调,大模型,new,间歇出现,2,0.1985,0
软件架构师,软件研发,2026-01,14,大模型微调,大模型,new,间歇出现,1,0.2154,0
软件架构师,软件研发,2026-02,15,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-03,16,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-04,17,大模型微调,大模型,new,间歇出现,2,0.0000,0
软件架构师,软件研发,2026-05,18,大模型微调,大模型,new,间歇出现,3,0.0000,0
软件架构师,软件研发,2026-06,19,大模型微调,大模型,new,间歇出现,2,0.2684,1
软件架构师,软件研发,2026-07,20,大模型微调,大模型,new,间歇出现,1,0.2047,0
软件架构师,软件研发,2024-12,1,模型部署,大模型,new,先上升后稳定,2,0.0857,0
软件架构师,软件研发,2025-01,2,模型部署,大模型,new,先上升后稳定,2,0.1084,0
软件架构师,软件研发,2025-02,3,模型部署,大模型,new,先上升后稳定,2,0.1288,0
软件架构师,软件研发,2025-03,4,模型部署,大模型,new,先上升后稳定,2,0.1577,0
软件架构师,软件研发,2025-04,5,模型部署,大模型,new,先上升后稳定,2,0.1978,0
软件架构师,软件研发,2025-05,6,模型部署,大模型,new,先上升后稳定,2,0.2186,0
软件架构师,软件研发,2025-06,7,模型部署,大模型,new,先上升后稳定,1,0.2255,0
软件架构师,软件研发,2025-07,8,模型部署,大模型,new,先上升后稳定,2,0.2757,1
软件架构师,软件研发,2025-08,9,模型部署,大模型,new,先上升后稳定,2,0.2705,1
软件架构师,软件研发,2025-09,10,模型部署,大模型,new,先上升后稳定,0,0.0000,0
软件架构师,软件研发,2025-10,11,模型部署,大模型,new,先上升后稳定,2,0.3397,1
软件架构师,软件研发,2025-11,12,模型部署,大模型,new,先上升后稳定,2,0.3226,1
软件架构师,软件研发,2025-12,13,模型部署,大模型,new,先上升后稳定,2,0.3654,1
软件架构师,软件研发,2026-01,14,模型部署,大模型,new,先上升后稳定,1,0.3558,0
软件架构师,软件研发,2026-02,15,模型部署,大模型,new,先上升后稳定,2,0.3288,1
软件架构师,软件研发,2026-03,16,模型部署,大模型,new,先上升后稳定,2,0.3437,1
软件架构师,软件研发,2026-04,17,模型部署,大模型,new,先上升后稳定,2,0.3427,1
软件架构师,软件研发,2026-05,18,模型部署,大模型,new,先上升后稳定,3,0.3336,1
软件架构师,软件研发,2026-06,19,模型部署,大模型,new,先上升后稳定,2,0.3217,1
软件架构师,软件研发,2026-07,20,模型部署,大模型,new,先上升后稳定,1,0.3703,0
软件架构师,软件研发,2024-12,1,GPU内存优化,硬件与芯片,new,持续下降,2,0.3181,1
软件架构师,软件研发,2025-01,2,GPU内存优化,硬件与芯片,new,持续下降,2,0.3115,1
软件架构师,软件研发,2025-02,3,GPU内存优化,硬件与芯片,new,持续下降,2,0.2972,1
软件架构师,软件研发,2025-03,4,GPU内存优化,硬件与芯片,new,持续下降,2,0.2831,1
软件架构师,软件研发,2025-04,5,GPU内存优化,硬件与芯片,new,持续下降,2,0.2336,0
软件架构师,软件研发,2025-05,6,GPU内存优化,硬件与芯片,new,持续下降,2,0.2530,1
软件架构师,软件研发,2025-06,7,GPU内存优化,硬件与芯片,new,持续下降,1,0.2464,0
软件架构师,软件研发,2025-07,8,GPU内存优化,硬件与芯片,new,持续下降,2,0.2258,0
软件架构师,软件研发,2025-08,9,GPU内存优化,硬件与芯片,new,持续下降,2,0.2187,0
软件架构师,软件研发,2025-09,10,GPU内存优化,硬件与芯片,new,持续下降,0,0.0000,0
软件架构师,软件研发,2025-10,11,GPU内存优化,硬件与芯片,new,持续下降,2,0.1904,0
软件架构师,软件研发,2025-11,12,GPU内存优化,硬件与芯片,new,持续下降,2,0.1766,0
软件架构师,软件研发,2025-12,13,GPU内存优化,硬件与芯片,new,持续下降,2,0.1559,0
软件架构师,软件研发,2026-01,14,GPU内存优化,硬件与芯片,new,持续下降,1,0.1609,0
